,cluster,text,intent,norm_text,cluster_size,norm_word_lst
1256,3,b'will i get charged for using my credit card in portland',b'international_fees',b'charged credit card portland',39,card * application
1257,3,b'how is the status of my credit card application coming along',b'application_status',b'status credit card application coming ',39,card * application
1258,3,b'has my application for american express gone through yet',b'application_status',b'application american express gone ',39,card * application
1259,3,b'can i apply for a visa card',b'new_card',b'apply visa card',39,card * application
1260,31,b'get me a hotel in phoenix near chase field from january 4th to the 8th',b'book_hotel',b'hotel phoenix near chase field january 4th 8th',11,hotel * phoenix
1261,31,b'book me a hotel in jacksonville near the stadium from january 1st to 3rd',b'book_hotel',b'book hotel jacksonville near stadium january 1st 3rd',11,hotel * phoenix
1262,31,b'i wanna find a hotel with good reviews in phoenix',b'book_hotel',b'wanna find hotel good reviews phoenix',11,hotel * phoenix
1263,31,b'i need a hotel room for 4 people from may 3 to may 5 in boston',b'book_hotel',b'need hotel room 4 people 3 5 boston',11,hotel * phoenix
1264,31,b'i need to get a hotel in phoenix near chase field from january 4th to the 8th',b'book_hotel',b'need hotel phoenix near chase field january 4th 8th',11,hotel * phoenix
1265,31,b'can you do some research about the best places to travel',b'travel_suggestion',b'research best places travel',11,hotel * phoenix
1266,31,"b""i am itching to travel but do n't know where to go""",b'travel_suggestion',b'itching travel nt know ',11,hotel * phoenix
1267,31,b'i need to get a hotel room that is big enough for eleven people from march 10th to the 15th in phoenix',b'book_hotel',b'need hotel room big people march 10th 15th phoenix',11,hotel * phoenix
1268,31,b'go ahead and find me a hotel with good reviews in phoenix',b'book_hotel',b'ahead find hotel good reviews phoenix',11,hotel * phoenix
1269,31,"b'i want a hotel with good review in honolulu , can you find one'",b'book_hotel',b'want hotel good review honolulu  find ',11,hotel * phoenix
1270,31,b'i need a hotel between january 1st through 3rd in jacksonville near the stadium',b'book_hotel',b'need hotel january 1st 3rd jacksonville near stadium',11,hotel * phoenix
1271,16,b'play ludacris hits',b'play_music',b'play ludacris hits',32,song * play
1272,16,b'next track',b'next_song',b'track',32,song * play
1273,16,b'drop some beats',b'play_music',b'drop beats',32,song * play
1274,16,b'can we move onto the next song',b'next_song',b'song',32,song * play
1275,16,b'lets play some music by korn',b'play_music',b'lets play music korn',32,song * play
1276,16,b'tell me the song that is currently playing',b'what_song',b'tell song currently playing',32,song * play
1277,16,b'play the next one',b'next_song',b'play ',32,song * play
1278,16,b'what song is currently playing',b'what_song',b'song currently playing',32,song * play
1279,16,b'skip ahead one song',b'next_song',b'skip ahead song',32,song * play
1280,16,b'please can we go to the next song',b'next_song',b'song',32,song * play
1281,16,b'look up the name of this song',b'what_song',b'look song',32,song * play
1282,16,b'on the speaker what song is playing',b'what_song',b'speaker song playing',32,song * play
1283,16,b'play the song called wreckless love',b'play_music',b'play song called wreckless love',32,song * play
1284,16,b'play next song',b'next_song',b'play song',32,song * play
1285,16,b'skip this track',b'next_song',b'skip track',32,song * play
1286,16,b'find out what song this is',b'what_song',b'find song ',32,song * play
1287,16,"b'can you play the song that goes like , starships were meant to fly'",b'play_music',b'play song goes like  starships meant fly',32,song * play
1288,16,"b'play the song that goes , starships were meant to fly'",b'play_music',b'play song goes  starships meant fly',32,song * play
1289,16,"b""what is the name of this song that 's on right now""",b'what_song',b'song s right ',32,song * play
1290,16,b'go to the next song and play it',b'next_song',b'song play ',32,song * play
1291,16,b'do you know what song is playing on the speaker',b'what_song',b'know song playing speaker',32,song * play
1292,16,b'on the speaker do you know what song is on',b'what_song',b'speaker know song ',32,song * play
1293,16,b'what is this song name',b'what_song',b'song ',32,song * play
1294,16,"b""look up the song that 's on right now""",b'what_song',b'look song s right ',32,song * play
1295,16,b'play music by ludacris',b'play_music',b'play music ludacris',32,song * play
1296,16,b'play a song',b'play_music',b'play song',32,song * play
1297,16,"b""let 's go to the next song please""",b'next_song',b'let s song ',32,song * play
1298,16,b'go to upcoming song',b'next_song',b'upcoming song',32,song * play
1299,16,b'next song',b'next_song',b'song',32,song * play
1300,16,b'i need to know this song',b'what_song',b'need know song',32,song * play
1301,16,b'play the song called amazing grace',b'play_music',b'play song called amazing grace',32,song * play
1302,16,b'i want you to play the next song',b'next_song',b'want play song',32,song * play
1303,66,b'what transactions did i make on electronics this morning after 6am',b'transactions',b'transactions electronics morning 6am',18,recent * transaction
1304,66,b'show me my recent transactions from account xyz',b'transactions',b'recent transactions account xyz',18,recent * transaction
1305,66,b'what transactions do i have on groceries from yesterday',b'transactions',b'transactions groceries yesterday',18,recent * transaction
1306,66,b'show my my most recent visa card transaction',b'transactions',b'recent visa card transaction',18,recent * transaction
1307,66,b'do i have a fraudulent transaction on my account',b'report_fraud',b'fraudulent transaction account',18,recent * transaction
1308,66,b'i need information about my recent transaction',b'transactions',b'need information recent transaction',18,recent * transaction
1309,66,"b""my online bill has some items that i did n't purchase from penneys""",b'report_fraud',b'online bill items nt purchase penneys',18,recent * transaction
1310,66,b'can you verify my recent visa card transaction',b'transactions',b'verify recent visa card transaction',18,recent * transaction
1311,66,b'i saw a fraudulent transaction',b'report_fraud',b'saw fraudulent transaction',18,recent * transaction
1312,66,b'how much did i spend on my most recent transaction',b'transactions',b'spend recent transaction',18,recent * transaction
1313,66,b'i want to see all transactions in the past month for all accounts',b'transactions',b'want transactions past month accounts',18,recent * transaction
1314,66,b'show me my ten most recent transactions on account xyz',b'transactions',b'recent transactions account xyz',18,recent * transaction
1315,66,b'state recent transaction',b'transactions',b'state recent transaction',18,recent * transaction
1316,66,b'i think someone jacked my bank account',b'report_fraud',b'think jacked bank account',18,recent * transaction
1317,66,"b""i think there 's a fraudulent charge from mcdonald 's on my account""",b'report_fraud',b'think s fraudulent charge mcdonald s account',18,recent * transaction
1318,66,"b""i have a false charge on my account from mcdonald 's""",b'report_fraud',b'false charge account mcdonald s',18,recent * transaction
1319,66,b'open bank app and show my most recent transactions',b'transactions',b'open bank app recent transactions',18,recent * transaction
1320,66,b'i have a bogus transaction from amazon on my account',b'report_fraud',b'bogus transaction amazon account',18,recent * transaction
1321,76,b'can you tell me when my item will get here',b'order_status',b'tell item ',15,order * 
1322,76,"b""tell me all updates about my order 's status""",b'order_status',b'tell updates order s status',15,order * 
1323,76,"b""what 's the updated status of my order""",b'order_status',b's updated status order',15,order * 
1324,76,b'what is the status of the order i placed with you yesterday',b'order_status',b'status order placed yesterday',15,order * 
1325,76,b'where is my order now',b'order_status',b'order ',15,order * 
1326,76,b'when will i get my order',b'order_status',b'order',15,order * 
1327,76,b'i need to track my order',b'order_status',b'need track order',15,order * 
1328,76,b'please track my order',b'order_status',b'track order',15,order * 
1329,76,b'i want to track a package i should be getting',b'order_status',b'want track package getting',15,order * 
1330,76,b'tell me where my package is currently',b'order_status',b'tell package currently',15,order * 
1331,76,"b""what 's up with my order""",b'order_status',b's order',15,order * 
1332,76,b'has my package been sent',b'order_status',b'package sent',15,order * 
1333,76,b'how is my order doing right now',b'order_status',b'order right ',15,order * 
1334,76,b'tell me where my order is',b'order_status',b'tell order ',15,order * 
1335,76,b'i placed an order and i need it tracked',b'order_status',b'placed order need tracked',15,order * 
1336,84,"b'is my flight , dl123 on time'",b'flight_status',b'flight  dl123 time',18,flight * status
1337,84,b'is flight dl123 delayed',b'flight_status',b'flight dl123 delayed',18,flight * status
1338,84,b'let me know the status of my american airlines flight',b'flight_status',b'let know status american airlines flight',18,flight * status
1339,84,"b""what 's the status of my american airlines flight""",b'flight_status',b's status american airlines flight',18,flight * status
1340,84,b'where is my delta flight',b'flight_status',b'delta flight',18,flight * status
1341,84,"b""what 's up with my american airline flight will it be on time""",b'flight_status',b's american airline flight time',18,flight * status
1342,84,b'would you let me know the status of my american airlines flight',b'flight_status',b'let know status american airlines flight',18,flight * status
1343,84,b'tell me the status of my american airlines flight',b'flight_status',b'tell status american airlines flight',18,flight * status
1344,84,b'give me the status on my united airlines flight',b'flight_status',b'status united airlines flight',18,flight * status
